timestamp,tank_level_m3,tank_level_pct,pump_running,pump_flow_m3h,consumption_m3h,network_pressure_bar,turbidity_raw_ntu,turbidity_clean_ntu,daily_consumption_m3,active_faults
2026-09-01T09:32:00,57.8,57.8,1,22.0,8.47,3.62,0.759,0.337,63.98,
2026-09-01T09:33:00,58.04,58.0,1,22.0,8.0,3.65,0.754,0.338,64.11,
2026-09-01T09:34:00,58.28,58.3,1,22.0,7.55,3.69,0.757,0.34,64.24,
2026-09-01T09:35:00,58.51,58.5,1,22.0,7.94,3.65,0.759,0.34,64.37,
2026-09-01T09:36:00,58.75,58.8,1,22.0,7.59,3.64,0.76,0.339,64.5,
2026-09-01T09:37:00,58.99,59.0,1,22.0,7.58,3.68,0.757,0.338,64.62,
2026-09-01T09:38:00,59.23,59.2,1,22.0,7.6,3.63,0.761,0.337,64.75,
2026-09-01T09:39:00,59.49,59.5,1,22.0,6.71,3.67,0.76,0.337,64.86,
2026-09-01T09:40:00,59.74,59.7,1,22.0,6.72,3.71,0.759,0.338,64.97,
2026-09-01T09:41:00,59.98,60.0,1,22.0,7.56,3.69,0.762,0.338,65.1,
2026-09-01T09:42:00,60.23,60.2,1,22.0,7.44,3.64,0.759,0.34,65.22,
2026-09-01T09:43:00,60.48,60.5,1,22.0,6.64,3.69,0.76,0.338,65.34,
2026-09-01T09:44:00,60.73,60.7,1,22.0,7.03,3.67,0.757,0.338,65.45,
2026-09-01T09:45:00,60.97,61.0,1,22.0,7.51,3.65,0.756,0.338,65.58,
2026-09-01T09:46:00,61.22,61.2,1,22.0,7.26,3.69,0.757,0.338,65.7,
2026-09-01T09:47:00,61.47,61.5,1,22.0,7.1,3.69,0.754,0.339,65.82,
2026-09-01T09:48:00,61.73,61.7,1,22.0,6.44,3.71,0.751,0.34,65.92,
2026-09-01T09:49:00,61.97,62.0,1,22.0,7.37,3.66,0.749,0.338,66.05,
2026-09-01T09:50:00,62.23,62.2,1,22.0,6.3,3.73,0.747,0.337,66.15,
2026-09-01T09:51:00,62.49,62.5,1,22.0,6.44,3.74,0.75,0.335,66.26,
2026-09-01T09:52:00,62.75,62.8,1,22.0,6.3,3.69,0.752,0.336,66.36,
2026-09-01T09:53:00,63.01,63.0,1,22.0,6.39,3.74,0.755,0.337,66.47,
2026-09-01T09:54:00,63.26,63.3,1,22.0,7.1,3.7,0.753,0.337,66.59,
2026-09-01T09:55:00,63.52,63.5,1,22.0,6.19,3.73,0.752,0.337,66.69,
2026-09-01T09:56:00,63.79,63.8,1,22.0,6.35,3.7,0.752,0.337,66.8,
2026-09-01T09:57:00,64.05,64.1,1,22.0,6.0,3.73,0.756,0.338,66.9,
2026-09-01T09:58:00,64.31,64.3,1,22.0,6.59,3.68,0.757,0.339,67.01,
2026-09-01T09:59:00,64.57,64.6,1,22.0,6.41,3.7,0.759,0.34,67.11,
2026-09-01T10:00:00,64.83,64.8,1,22.0,6.3,3.72,0.754,0.339,67.22,
2026-09-01T10:01:00,65.09,65.1,1,22.0,6.12,3.74,0.75,0.34,67.32,
2026-09-01T10:02:00,65.35,65.4,1,22.0,6.52,3.68,0.751,0.341,67.43,
2026-09-01T10:03:00,65.61,65.6,1,22.0,6.68,3.69,0.755,0.339,67.54,
2026-09-01T10:04:00,65.87,65.9,1,22.0,6.58,3.7,0.752,0.341,67.65,
2026-09-01T10:05:00,66.12,66.1,1,22.0,6.65,3.69,0.754,0.342,67.76,
2026-09-01T10:06:00,66.38,66.4,1,22.0,6.55,3.68,0.755,0.342,67.87,
2026-09-01T10:07:00,66.64,66.6,1,22.0,6.06,3.74,0.759,0.341,67.97,
2026-09-01T10:08:00,66.9,66.9,1,22.0,6.49,3.69,0.763,0.343,68.08,
2026-09-01T10:09:00,67.18,67.2,1,22.0,5.58,3.77,0.768,0.342,68.17,
2026-09-01T10:10:00,67.45,67.4,1,22.0,5.81,3.74,0.772,0.341,68.27,
2026-09-01T10:11:00,67.71,67.7,1,22.0,6.45,3.74,0.776,0.343,68.38,
2026-09-01T10:12:00,67.98,68.0,1,22.0,5.3,3.77,0.772,0.341,68.47,
2026-09-01T10:13:00,68.24,68.2,1,22.0,6.42,3.7,0.777,0.342,68.57,
2026-09-01T10:14:00,68.51,68.5,1,22.0,5.88,3.74,0.781,0.341,68.67,
2026-09-01T10:15:00,68.78,68.8,1,22.0,6.21,3.72,0.778,0.34,68.77,
2026-09-01T10:16:00,69.05,69.1,1,22.0,5.33,3.74,0.778,0.341,68.86,
2026-09-01T10:17:00,69.33,69.3,1,22.0,5.47,3.73,0.78,0.339,68.95,
2026-09-01T10:18:00,69.59,69.6,1,22.0,6.06,3.73,0.783,0.338,69.06,
2026-09-01T10:19:00,69.87,69.9,1,22.0,5.34,3.78,0.787,0.337,69.14,
2026-09-01T10:20:00,70.14,70.1,1,22.0,6.06,3.73,0.783,0.336,69.25,
2026-09-01T10:21:00,70.41,70.4,1,22.0,5.86,3.72,0.779,0.338,69.34,
2026-09-01T10:22:00,70.68,70.7,1,22.0,5.45,3.74,0.777,0.339,69.43,
2026-09-01T10:23:00,70.96,71.0,1,22.0,5.33,3.78,0.781,0.34,69.52,
2026-09-01T10:24:00,71.24,71.2,1,22.0,5.39,3.77,0.776,0.339,69.61,
2026-09-01T10:25:00,71.51,71.5,1,22.0,5.76,3.75,0.772,0.338,69.71,
2026-09-01T10:26:00,71.79,71.8,1,22.0,5.15,3.76,0.771,0.338,69.79,
2026-09-01T10:27:00,72.06,72.1,1,22.0,5.56,3.77,0.773,0.34,69.89,
2026-09-01T10:28:00,72.34,72.3,1,22.0,5.33,3.74,0.777,0.341,69.98,
2026-09-01T10:29:00,72.62,72.6,1,22.0,5.3,3.77,0.775,0.341,70.06,
2026-09-01T10:30:00,72.9,72.9,1,22.0,5.11,3.75,0.777,0.339,70.15,
2026-09-01T10:31:00,73.17,73.2,1,22.0,5.61,3.74,0.778,0.338,70.24,
2026-09-01T10:32:00,73.45,73.4,1,22.0,5.45,3.76,0.779,0.338,70.33,
2026-09-01T10:33:00,73.73,73.7,1,22.0,5.16,3.75,0.782,0.34,70.42,
2026-09-01T10:34:00,74.0,74.0,1,22.0,5.86,3.71,0.781,0.339,70.52,
2026-09-01T10:35:00,74.27,74.3,1,22.0,5.67,3.72,0.782,0.339,70.61,
2026-09-01T10:36:00,74.56,74.6,1,22.0,4.96,3.78,0.782,0.34,70.69,
2026-09-01T10:37:00,74.83,74.8,1,22.0,5.5,3.73,0.78,0.342,70.79,
2026-09-01T10:38:00,75.11,75.1,1,22.0,5.43,3.73,0.777,0.343,70.88,
2026-09-01T10:39:00,75.38,75.4,1,22.0,5.49,3.73,0.777,0.345,70.97,
2026-09-01T10:40:00,75.65,75.7,1,22.0,5.72,3.74,0.778,0.347,71.06,
2026-09-01T10:41:00,75.93,75.9,1,22.0,5.33,3.73,0.777,0.349,71.15,
2026-09-01T10:42:00,76.2,76.2,1,22.0,5.7,3.76,0.776,0.347,71.25,
2026-09-01T10:43:00,76.47,76.5,1,22.0,5.7,3.76,0.777,0.35,71.34,
2026-09-01T10:44:00,76.76,76.8,1,22.0,4.87,3.77,0.773,0.352,71.42,
2026-09-01T10:45:00,77.03,77.0,1,22.0,5.87,3.76,0.768,0.35,71.52,
2026-09-01T10:46:00,77.3,77.3,1,22.0,5.8,3.71,0.767,0.35,71.62,
2026-09-01T10:47:00,77.57,77.6,1,22.0,5.62,3.76,0.772,0.351,71.71,
2026-09-01T10:48:00,77.85,77.8,1,22.0,5.48,3.75,0.777,0.352,71.8,
2026-09-01T10:49:00,78.13,78.1,1,22.0,5.19,3.79,0.781,0.354,71.89,
2026-09-01T10:50:00,78.41,78.4,1,22.0,5.18,3.78,0.783,0.352,71.98,
2026-09-01T10:51:00,78.68,78.7,1,22.0,5.35,3.77,0.781,0.351,72.07,
2026-09-01T10:52:00,78.97,79.0,1,22.0,4.96,3.78,0.782,0.35,72.15,
2026-09-01T10:53:00,79.24,79.2,1,22.0,5.53,3.73,0.777,0.352,72.24,
2026-09-01T10:54:00,79.53,79.5,1,22.0,4.78,3.77,0.778,0.349,72.32,
2026-09-01T10:55:00,79.81,79.8,1,22.0,5.33,3.76,0.782,0.347,72.41,
2026-09-01T10:56:00,80.09,80.1,1,22.0,5.01,3.77,0.779,0.347,72.49,
2026-09-01T10:57:00,80.36,80.4,1,22.0,5.74,3.76,0.776,0.348,72.59,
2026-09-01T10:58:00,80.64,80.6,1,22.0,5.6,3.74,0.778,0.35,72.68,
2026-09-01T10:59:00,80.91,80.9,1,22.0,5.67,3.72,0.775,0.349,72.78,
2026-09-01T11:00:00,81.19,81.2,1,22.0,4.84,3.75,0.776,0.35,72.86,
2026-09-01T11:01:00,81.47,81.5,1,22.0,5.47,3.73,0.779,0.35,72.95,
2026-09-01T11:02:00,81.75,81.7,1,22.0,5.15,3.75,0.776,0.351,73.03,
2026-09-01T11:03:00,82.02,82.0,1,22.0,5.64,3.72,0.776,0.352,73.13,
2026-09-01T11:04:00,82.31,82.3,1,22.0,5.03,3.79,0.778,0.352,73.21,
2026-09-01T11:05:00,82.59,82.6,1,22.0,5.06,3.78,0.78,0.352,73.3,
2026-09-01T11:06:00,82.87,82.9,1,22.0,5.06,3.76,0.777,0.352,73.38,
2026-09-01T11:07:00,83.15,83.1,1,22.0,5.41,3.74,0.775,0.351,73.47,
2026-09-01T11:08:00,83.43,83.4,1,22.0,4.78,3.81,0.778,0.35,73.55,
2026-09-01T11:09:00,83.71,83.7,1,22.0,5.67,3.75,0.778,0.35,73.64,
2026-09-01T11:10:00,83.99,84.0,1,22.0,5.23,3.79,0.782,0.35,73.73,
2026-09-01T11:11:00,84.26,84.3,1,22.0,5.41,3.77,0.78,0.35,73.82,
2026-09-01T11:12:00,84.54,84.5,1,22.0,5.15,3.75,0.779,0.349,73.91,
2026-09-01T11:13:00,84.82,84.8,1,22.0,5.5,3.75,0.783,0.35,74.0,
2026-09-01T11:14:00,85.1,85.1,1,22.0,5.02,3.79,0.786,0.348,74.08,
2026-09-01T11:15:00,85.01,85.0,0,0.0,5.66,3.75,0.79,0.346,74.18,
2026-09-01T11:16:00,84.92,84.9,0,0.0,5.29,3.74,0.788,0.345,74.27,
2026-09-01T11:17:00,84.84,84.8,0,0.0,4.92,3.79,0.792,0.348,74.35,
2026-09-01T11:18:00,84.74,84.7,0,0.0,5.59,3.72,0.794,0.35,74.44,
2026-09-01T11:19:00,84.66,84.7,0,0.0,4.9,3.77,0.796,0.352,74.52,
2026-09-01T11:20:00,84.57,84.6,0,0.0,5.33,3.78,0.793,0.352,74.61,
2026-09-01T11:21:00,84.48,84.5,0,0.0,5.5,3.77,0.794,0.352,74.7,
2026-09-01T11:22:00,84.39,84.4,0,0.0,5.2,3.79,0.792,0.352,74.79,
2026-09-01T11:23:00,84.3,84.3,0,0.0,5.7,3.71,0.796,0.35,74.88,
2026-09-01T11:24:00,84.2,84.2,0,0.0,5.7,3.72,0.801,0.35,74.98,
2026-09-01T11:25:00,84.12,84.1,0,0.0,5.2,3.75,0.802,0.352,75.07,
2026-09-01T11:26:00,84.04,84.0,0,0.0,4.91,3.8,0.803,0.351,75.15,
2026-09-01T11:27:00,83.94,83.9,0,0.0,5.51,3.74,0.803,0.349,75.24,
2026-09-01T11:28:00,83.86,83.9,0,0.0,5.07,3.76,0.803,0.35,75.32,
2026-09-01T11:29:00,83.77,83.8,0,0.0,5.22,3.74,0.808,0.349,75.41,
2026-09-01T11:30:00,83.69,83.7,0,0.0,5.19,3.79,0.812,0.349,75.5,
2026-09-01T11:31:00,83.6,83.6,0,0.0,5.08,3.77,0.813,0.35,75.58,
2026-09-01T11:32:00,83.52,83.5,0,0.0,4.93,3.76,0.811,0.349,75.66,
2026-09-01T11:33:00,83.42,83.4,0,0.0,5.67,3.75,0.81,0.349,75.76,
2026-09-01T11:34:00,83.34,83.3,0,0.0,4.86,3.77,0.809,0.35,75.84,
2026-09-01T11:35:00,83.25,83.3,0,0.0,5.57,3.75,0.81,0.351,75.93,
2026-09-01T11:36:00,83.16,83.2,0,0.0,5.41,3.74,0.813,0.349,76.02,
2026-09-01T11:37:00,83.07,83.1,0,0.0,5.71,3.75,0.813,0.349,76.12,
2026-09-01T11:38:00,82.98,83.0,0,0.0,4.87,3.8,0.81,0.35,76.2,
2026-09-01T11:39:00,82.89,82.9,0,0.0,5.45,3.75,0.814,0.35,76.29,
2026-09-01T11:40:00,82.81,82.8,0,0.0,5.26,3.77,0.81,0.352,76.38,
2026-09-01T11:41:00,82.73,82.7,0,0.0,4.73,3.81,0.814,0.351,76.46,
2026-09-01T11:42:00,82.64,82.6,0,0.0,5.39,3.77,0.813,0.351,76.55,
2026-09-01T11:43:00,82.54,82.5,0,0.0,5.58,3.73,0.815,0.352,76.64,
2026-09-01T11:44:00,82.47,82.5,0,0.0,4.71,3.79,0.814,0.354,76.72,
2026-09-01T11:45:00,82.38,82.4,0,0.0,5.34,3.77,0.815,0.356,76.81,
2026-09-01T11:46:00,82.29,82.3,0,0.0,5.2,3.77,0.811,0.355,76.89,
2026-09-01T11:47:00,82.2,82.2,0,0.0,5.27,3.73,0.811,0.356,76.98,
2026-09-01T11:48:00,82.12,82.1,0,0.0,4.98,3.8,0.806,0.357,77.06,
2026-09-01T11:49:00,82.03,82.0,0,0.0,5.54,3.76,0.809,0.358,77.16,
2026-09-01T11:50:00,81.93,81.9,0,0.0,5.65,3.72,0.805,0.357,77.25,
2026-09-01T11:51:00,81.85,81.9,0,0.0,4.85,3.76,0.805,0.357,77.33,
2026-09-01T11:52:00,81.76,81.8,0,0.0,5.55,3.74,0.804,0.356,77.42,
2026-09-01T11:53:00,81.67,81.7,0,0.0,5.08,3.77,0.805,0.358,77.51,
2026-09-01T11:54:00,81.58,81.6,0,0.0,5.73,3.73,0.807,0.361,77.6,
2026-09-01T11:55:00,81.49,81.5,0,0.0,5.58,3.76,0.81,0.361,77.7,
2026-09-01T11:56:00,81.39,81.4,0,0.0,5.49,3.73,0.809,0.361,77.79,
2026-09-01T11:57:00,81.31,81.3,0,0.0,5.27,3.74,0.804,0.361,77.88,
2026-09-01T11:58:00,81.23,81.2,0,0.0,4.87,3.78,0.804,0.362,77.96,
2026-09-01T11:59:00,81.13,81.1,0,0.0,5.51,3.76,0.807,0.364,78.05,
2026-09-01T12:00:00,81.05,81.1,0,0.0,4.79,3.79,0.803,0.366,78.13,
2026-09-01T12:01:00,80.97,81.0,0,0.0,4.91,3.8,0.807,0.366,78.21,
2026-09-01T12:02:00,80.89,80.9,0,0.0,5.19,3.74,0.802,0.365,78.3,
2026-09-01T12:03:00,80.79,80.8,0,0.0,5.66,3.77,0.803,0.364,78.39,
2026-09-01T12:04:00,80.71,80.7,0,0.0,4.72,3.81,0.801,0.364,78.47,
2026-09-01T12:05:00,80.62,80.6,0,0.0,5.69,3.75,0.804,0.365,78.57,
2026-09-01T12:06:00,80.53,80.5,0,0.0,5.43,3.75,0.8,0.366,78.66,
2026-09-01T12:07:00,80.45,80.4,0,0.0,4.86,3.77,0.803,0.366,78.74,
2026-09-01T12:08:00,80.36,80.4,0,0.0,5.09,3.79,0.801,0.365,78.82,
2026-09-01T12:09:00,80.27,80.3,0,0.0,5.47,3.73,0.806,0.366,78.91,
2026-09-01T12:10:00,80.18,80.2,0,0.0,5.44,3.76,0.811,0.364,79.0,
2026-09-01T12:11:00,80.1,80.1,0,0.0,4.74,3.78,0.814,0.366,79.08,
2026-09-01T12:12:00,80.02,80.0,0,0.0,5.04,3.79,0.819,0.366,79.17,
2026-09-01T12:13:00,79.93,79.9,0,0.0,5.09,3.79,0.814,0.367,79.25,
2026-09-01T12:14:00,79.85,79.8,0,0.0,4.96,3.81,0.814,0.366,79.33,
2026-09-01T12:15:00,79.76,79.8,0,0.0,5.05,3.8,0.813,0.367,79.42,
2026-09-01T12:16:00,79.67,79.7,0,0.0,5.38,3.77,0.809,0.365,79.51,
2026-09-01T12:17:00,79.59,79.6,0,0.0,5.32,3.78,0.811,0.365,79.6,
2026-09-01T12:18:00,79.51,79.5,0,0.0,4.76,3.77,0.814,0.363,79.68,
2026-09-01T12:19:00,79.42,79.4,0,0.0,5.33,3.77,0.812,0.364,79.77,
2026-09-01T12:20:00,79.34,79.3,0,0.0,4.78,3.76,0.81,0.362,79.85,
2026-09-01T12:21:00,79.25,79.3,0,0.0,5.04,3.76,0.806,0.362,79.93,
2026-09-01T12:22:00,79.17,79.2,0,0.0,4.86,3.78,0.807,0.362,80.01,
2026-09-01T12:23:00,79.09,79.1,0,0.0,5.09,3.74,0.805,0.362,80.1,
2026-09-01T12:24:00,79.01,79.0,0,0.0,4.76,3.79,0.804,0.363,80.17,
2026-09-01T12:25:00,78.92,78.9,0,0.0,5.06,3.76,0.802,0.365,80.26,
2026-09-01T12:26:00,78.85,78.8,0,0.0,4.75,3.81,0.806,0.364,80.34,
2026-09-01T12:27:00,78.75,78.8,0,0.0,5.67,3.75,0.803,0.362,80.43,
2026-09-01T12:28:00,78.67,78.7,0,0.0,5.05,3.75,0.801,0.362,80.52,
2026-09-01T12:29:00,78.58,78.6,0,0.0,5.17,3.74,0.801,0.363,80.6,
2026-09-01T12:30:00,78.5,78.5,0,0.0,5.09,3.77,0.796,0.361,80.69,
2026-09-01T12:31:00,78.41,78.4,0,0.0,4.91,3.76,0.798,0.363,80.77,
2026-09-01T12:32:00,78.33,78.3,0,0.0,5.26,3.74,0.794,0.361,80.86,
2026-09-01T12:33:00,78.24,78.2,0,0.0,4.96,3.8,0.792,0.361,80.94,
2026-09-01T12:34:00,78.16,78.2,0,0.0,5.29,3.78,0.79,0.361,81.03,
2026-09-01T12:35:00,78.07,78.1,0,0.0,4.99,3.79,0.794,0.362,81.11,
2026-09-01T12:36:00,77.98,78.0,0,0.0,5.65,3.72,0.792,0.36,81.21,
2026-09-01T12:37:00,77.88,77.9,0,0.0,5.62,3.73,0.79,0.361,81.3,
2026-09-01T12:38:00,77.79,77.8,0,0.0,5.63,3.77,0.788,0.361,81.39,
2026-09-01T12:39:00,77.7,77.7,0,0.0,5.35,3.76,0.789,0.363,81.48,
2026-09-01T12:40:00,77.62,77.6,0,0.0,4.88,3.77,0.792,0.365,81.56,
2026-09-01T12:41:00,77.54,77.5,0,0.0,5.03,3.75,0.793,0.366,81.65,
2026-09-01T12:42:00,77.45,77.4,0,0.0,5.24,3.77,0.795,0.368,81.73,
2026-09-01T12:43:00,77.36,77.4,0,0.0,5.19,3.79,0.794,0.366,81.82,
2026-09-01T12:44:00,77.27,77.3,0,0.0,5.35,3.76,0.792,0.366,81.91,
2026-09-01T12:45:00,77.18,77.2,0,0.0,5.33,3.78,0.795,0.366,82.0,
2026-09-01T12:46:00,77.1,77.1,0,0.0,5.04,3.77,0.797,0.364,82.08,
2026-09-01T12:47:00,77.02,77.0,0,0.0,4.86,3.79,0.799,0.365,82.16,
2026-09-01T12:48:00,76.93,76.9,0,0.0,5.42,3.73,0.804,0.366,82.25,
2026-09-01T12:49:00,76.84,76.8,0,0.0,5.1,3.76,0.804,0.365,82.34,
2026-09-01T12:50:00,76.75,76.8,0,0.0,5.55,3.76,0.804,0.364,82.43,
2026-09-01T12:51:00,76.66,76.7,0,0.0,5.41,3.75,0.808,0.363,82.52,
2026-09-01T12:52:00,76.58,76.6,0,0.0,5.15,3.78,0.804,0.363,82.61,
2026-09-01T12:53:00,76.49,76.5,0,0.0,5.38,3.77,0.803,0.362,82.7,
2026-09-01T12:54:00,76.4,76.4,0,0.0,5.25,3.74,0.807,0.362,82.78,
2026-09-01T12:55:00,76.31,76.3,0,0.0,5.28,3.76,0.81,0.361,82.87,
2026-09-01T12:56:00,76.22,76.2,0,0.0,5.57,3.75,0.805,0.363,82.97,
2026-09-01T12:57:00,76.14,76.1,0,0.0,4.84,3.78,0.805,0.361,83.05,
2026-09-01T12:58:00,76.05,76.1,0,0.0,5.17,3.77,0.805,0.361,83.13,
2026-09-01T12:59:00,75.97,76.0,0,0.0,4.97,3.79,0.806,0.36,83.22,
2026-09-01T13:00:00,75.88,75.9,0,0.0,5.08,3.76,0.801,0.358,83.3,pump_failure
2026-09-01T13:01:00,75.81,75.8,0,0.0,4.67,3.78,0.806,0.359,83.38,pump_failure
2026-09-01T13:02:00,75.73,75.7,0,0.0,4.68,3.82,0.802,0.357,83.46,pump_failure
2026-09-01T13:03:00,75.65,75.6,0,0.0,4.88,3.78,0.799,0.356,83.54,pump_failure
2026-09-01T13:04:00,75.56,75.6,0,0.0,5.04,3.77,0.798,0.356,83.62,pump_failure
2026-09-01T13:05:00,75.47,75.5,0,0.0,5.26,3.75,0.796,0.357,83.71,pump_failure
2026-09-01T13:06:00,75.38,75.4,0,0.0,5.37,3.74,0.8,0.356,83.8,pump_failure
2026-09-01T13:07:00,75.3,75.3,0,0.0,5.2,3.78,0.797,0.356,83.89,pump_failure
2026-09-01T13:08:00,75.21,75.2,0,0.0,5.53,3.74,0.793,0.355,83.98,pump_failure
2026-09-01T13:09:00,75.13,75.1,0,0.0,4.7,3.79,0.798,0.355,84.06,pump_failure
2026-09-01T13:10:00,75.05,75.0,0,0.0,4.77,3.78,0.795,0.356,84.13,pump_failure
2026-09-01T13:11:00,74.96,75.0,0,0.0,5.17,3.76,0.79,0.357,84.22,pump_failure
2026-09-01T13:12:00,74.88,74.9,0,0.0,5.14,3.75,0.791,0.358,84.31,pump_failure
2026-09-01T13:13:00,74.79,74.8,0,0.0,4.91,3.79,0.788,0.357,84.39,pump_failure
2026-09-01T13:14:00,74.71,74.7,0,0.0,5.27,3.78,0.784,0.357,84.48,pump_failure
2026-09-01T13:15:00,74.63,74.6,0,0.0,4.61,3.81,0.781,0.358,84.55,pump_failure
2026-09-01T13:16:00,74.55,74.5,0,0.0,4.83,3.78,0.778,0.358,84.63,pump_failure
2026-09-01T13:17:00,74.46,74.5,0,0.0,5.37,3.76,0.78,0.359,84.72,pump_failure
2026-09-01T13:18:00,74.37,74.4,0,0.0,5.1,3.78,0.781,0.362,84.81,pump_failure
2026-09-01T13:19:00,74.29,74.3,0,0.0,4.84,3.8,0.782,0.362,84.89,pump_failure
2026-09-01T13:20:00,74.21,74.2,0,0.0,5.3,3.77,0.78,0.362,84.98,pump_failure
2026-09-01T13:21:00,74.12,74.1,0,0.0,5.1,3.75,0.776,0.364,85.06,pump_failure
2026-09-01T13:22:00,74.04,74.0,0,0.0,4.6,3.78,0.773,0.362,85.14,pump_failure
2026-09-01T13:23:00,73.96,74.0,0,0.0,5.17,3.77,0.772,0.361,85.23,pump_failure
2026-09-01T13:24:00,73.88,73.9,0,0.0,4.61,3.79,0.769,0.363,85.3,pump_failure
2026-09-01T13:25:00,73.8,73.8,0,0.0,5.1,3.78,0.771,0.364,85.39,pump_failure
2026-09-01T13:26:00,73.71,73.7,0,0.0,5.46,3.76,0.77,0.362,85.48,pump_failure
2026-09-01T13:27:00,73.63,73.6,0,0.0,4.6,3.78,0.77,0.362,85.55,pump_failure
2026-09-01T13:28:00,73.55,73.6,0,0.0,4.51,3.79,0.765,0.362,85.63,pump_failure
2026-09-01T13:29:00,73.48,73.5,0,0.0,4.58,3.81,0.77,0.363,85.71,pump_failure
2026-09-01T13:30:00,73.39,73.4,0,0.0,4.94,3.78,0.772,0.36,85.79,pump_failure
2026-09-01T13:31:00,73.31,73.3,0,0.0,4.85,3.8,0.771,0.362,85.87,pump_failure
2026-09-01T13:32:00,73.24,73.2,0,0.0,4.52,3.77,0.774,0.361,85.94,pump_failure
2026-09-01T13:33:00,73.16,73.2,0,0.0,4.72,3.77,0.774,0.36,86.02,pump_failure
2026-09-01T13:34:00,73.08,73.1,0,0.0,4.59,3.79,0.777,0.359,86.1,pump_failure
2026-09-01T13:35:00,73.0,73.0,0,0.0,5.17,3.77,0.773,0.358,86.19,pump_failure
2026-09-01T13:36:00,72.92,72.9,0,0.0,4.53,3.81,0.776,0.36,86.26,pump_failure
2026-09-01T13:37:00,72.84,72.8,0,0.0,4.77,3.8,0.772,0.358,86.34,pump_failure
2026-09-01T13:38:00,72.76,72.8,0,0.0,5.11,3.77,0.777,0.357,86.43,pump_failure
2026-09-01T13:39:00,72.68,72.7,0,0.0,4.5,3.82,0.779,0.359,86.5,pump_failure
2026-09-01T13:40:00,72.6,72.6,0,0.0,4.69,3.82,0.779,0.358,86.58,pump_failure
2026-09-01T13:41:00,72.52,72.5,0,0.0,4.73,3.81,0.778,0.356,86.66,pump_failure
2026-09-01T13:42:00,72.44,72.4,0,0.0,5.36,3.78,0.775,0.356,86.75,pump_failure
2026-09-01T13:43:00,72.35,72.3,0,0.0,5.17,3.77,0.774,0.355,86.83,pump_failure
2026-09-01T13:44:00,72.26,72.3,0,0.0,5.07,3.78,0.771,0.353,86.92,pump_failure
2026-09-01T13:45:00,72.19,72.2,0,0.0,4.51,3.78,0.768,0.351,86.99,pump_failure
2026-09-01T13:46:00,72.12,72.1,0,0.0,4.43,3.79,0.766,0.35,87.07,pump_failure
2026-09-01T13:47:00,72.03,72.0,0,0.0,4.89,3.77,0.768,0.351,87.15,pump_failure
2026-09-01T13:48:00,71.96,72.0,0,0.0,4.64,3.78,0.771,0.351,87.23,pump_failure
2026-09-01T13:49:00,71.87,71.9,0,0.0,5.31,3.77,0.767,0.352,87.31,pump_failure
2026-09-01T13:50:00,71.78,71.8,0,0.0,5.28,3.78,0.771,0.351,87.4,pump_failure
2026-09-01T13:51:00,71.69,71.7,0,0.0,5.31,3.78,0.768,0.349,87.49,pump_failure
2026-09-01T13:52:00,71.61,71.6,0,0.0,5.18,3.75,0.77,0.348,87.58,pump_failure
2026-09-01T13:53:00,71.52,71.5,0,0.0,5.14,3.78,0.772,0.347,87.66,pump_failure
2026-09-01T13:54:00,71.44,71.4,0,0.0,4.8,3.79,0.769,0.346,87.74,pump_failure
2026-09-01T13:55:00,71.36,71.4,0,0.0,4.73,3.78,0.771,0.347,87.82,pump_failure
2026-09-01T13:56:00,71.28,71.3,0,0.0,5.17,3.74,0.771,0.347,87.91,pump_failure
2026-09-01T13:57:00,71.2,71.2,0,0.0,4.59,3.82,0.77,0.346,87.98,pump_failure
2026-09-01T13:58:00,71.11,71.1,0,0.0,5.23,3.75,0.765,0.344,88.07,pump_failure
2026-09-01T13:59:00,71.03,71.0,0,0.0,5.05,3.79,0.767,0.346,88.16,pump_failure
2026-09-01T14:00:00,70.95,70.9,0,0.0,4.75,3.8,0.765,0.347,88.24,pump_failure
2026-09-01T14:01:00,70.88,70.9,0,0.0,4.36,3.81,0.763,0.347,88.31,pump_failure
2026-09-01T14:02:00,70.8,70.8,0,0.0,4.71,3.77,0.76,0.348,88.39,pump_failure
2026-09-01T14:03:00,70.71,70.7,0,0.0,5.08,3.76,0.761,0.349,88.47,pump_failure
2026-09-01T14:04:00,70.63,70.6,0,0.0,4.83,3.78,0.76,0.35,88.55,pump_failure
2026-09-01T14:05:00,70.55,70.5,0,0.0,4.94,3.75,0.756,0.348,88.63,pump_failure
2026-09-01T14:06:00,70.47,70.5,0,0.0,5.03,3.77,0.752,0.349,88.72,pump_failure
2026-09-01T14:07:00,70.38,70.4,0,0.0,5.09,3.77,0.747,0.347,88.8,pump_failure
2026-09-01T14:08:00,70.29,70.3,0,0.0,5.18,3.75,0.749,0.35,88.89,pump_failure
2026-09-01T14:09:00,70.22,70.2,0,0.0,4.4,3.81,0.745,0.351,88.96,pump_failure
2026-09-01T14:10:00,70.14,70.1,0,0.0,5.15,3.75,0.747,0.35,89.05,pump_failure
2026-09-01T14:11:00,70.06,70.1,0,0.0,4.5,3.79,0.751,0.35,89.12,pump_failure
2026-09-01T14:12:00,69.99,70.0,0,0.0,4.42,3.8,0.749,0.349,89.2,pump_failure
2026-09-01T14:13:00,69.9,69.9,0,0.0,4.92,3.76,0.751,0.348,89.28,pump_failure
